census_id,county_fips_code,year,aggrp,race,gender,population
15479,261,2016,65+,other,female,19
15480,263,2016,18-24,white,male,62
15481,263,2016,18-24,white,female,77
15482,263,2016,18-24,black,male,151
15483,263,2016,18-24,black,female,155
15484,263,2016,18-24,asia-pi,male,0
15485,263,2016,18-24,asia-pi,female,0
15486,263,2016,18-24,hisp-lt,male,11
15487,263,2016,18-24,hisp-lt,female,5
15488,263,2016,18-24,native-am,male,1
15489,263,2016,18-24,native-am,female,0
15490,263,2016,18-24,other,male,1
15491,263,2016,18-24,other,female,3
15492,263,2016,25-29,white,male,65
15493,263,2016,25-29,white,female,52
15494,263,2016,25-29,black,male,91
15495,263,2016,25-29,black,female,101
15496,263,2016,25-29,asia-pi,male,2
15497,263,2016,25-29,asia-pi,female,1
15498,263,2016,25-29,hisp-lt,male,7
15499,263,2016,25-29,hisp-lt,female,10
15500,263,2016,25-29,native-am,male,0
15501,263,2016,25-29,native-am,female,0
15502,263,2016,25-29,other,male,2
15503,263,2016,25-29,other,female,2
15504,263,2016,30-34,white,male,37
15505,263,2016,30-34,white,female,50
15506,263,2016,30-34,black,male,91
15507,263,2016,30-34,black,female,78
15508,263,2016,30-34,asia-pi,male,0
15509,263,2016,30-34,asia-pi,female,1
15510,263,2016,30-34,hisp-lt,male,4
15511,263,2016,30-34,hisp-lt,female,2
15512,263,2016,30-34,native-am,male,2
15513,263,2016,30-34,native-am,female,0
15514,263,2016,30-34,other,male,3
15515,263,2016,30-34,other,female,1
15516,263,2016,35-39,white,male,58
15517,263,2016,35-39,white,female,61
15518,263,2016,35-39,black,male,72
15519,263,2016,35-39,black,female,84
15520,263,2016,35-39,asia-pi,male,1
15521,263,2016,35-39,asia-pi,female,0
15522,263,2016,35-39,hisp-lt,male,3
15523,263,2016,35-39,hisp-lt,female,6
15524,263,2016,35-39,native-am,male,1
15525,263,2016,35-39,native-am,female,1
15526,263,2016,35-39,other,male,0
15527,263,2016,35-39,other,female,2
15528,263,2016,40-44,white,male,68
15529,263,2016,40-44,white,female,56
15530,263,2016,40-44,black,male,87
15531,263,2016,40-44,black,female,110
15532,263,2016,40-44,asia-pi,male,1
15533,263,2016,40-44,asia-pi,female,1
15534,263,2016,40-44,hisp-lt,male,5
15535,263,2016,40-44,hisp-lt,female,3
15536,263,2016,40-44,native-am,male,1
15537,263,2016,40-44,native-am,female,0
15538,263,2016,40-44,other,male,0
15539,263,2016,40-44,other,female,2
15540,263,2016,45-49,white,male,83
15541,263,2016,45-49,white,female,93
15542,263,2016,45-49,black,male,84
15543,263,2016,45-49,black,female,121
15544,263,2016,45-49,asia-pi,male,0
15545,263,2016,45-49,asia-pi,female,1
15546,263,2016,45-49,hisp-lt,male,17
15547,263,2016,45-49,hisp-lt,female,4
15548,263,2016,45-49,native-am,male,0
15549,263,2016,45-49,native-am,female,0
15550,263,2016,45-49,other,male,0
15551,263,2016,45-49,other,female,1
15552,263,2016,50-54,white,male,111
15553,263,2016,50-54,white,female,112
15554,263,2016,50-54,black,male,124
15555,263,2016,50-54,black,female,177
15556,263,2016,50-54,asia-pi,male,0
15557,263,2016,50-54,asia-pi,female,1
15558,263,2016,50-54,hisp-lt,male,4
15559,263,2016,50-54,hisp-lt,female,7
15560,263,2016,50-54,native-am,male,2
15561,263,2016,50-54,native-am,female,0
15562,263,2016,50-54,other,male,4
15563,263,2016,50-54,other,female,1
15564,263,2016,55-59,white,male,140
15565,263,2016,55-59,white,female,124
15566,263,2016,55-59,black,male,130
15567,263,2016,55-59,black,female,172
15568,263,2016,55-59,asia-pi,male,0
15569,263,2016,55-59,asia-pi,female,1
15570,263,2016,55-59,hisp-lt,male,3
15571,263,2016,55-59,hisp-lt,female,8
15572,263,2016,55-59,native-am,male,0
15573,263,2016,55-59,native-am,female,1
15574,263,2016,55-59,other,male,0
15575,263,2016,55-59,other,female,2
15576,263,2016,60-64,white,male,129
15577,263,2016,60-64,white,female,121
15578,263,2016,60-64,black,male,150
15579,263,2016,60-64,black,female,183
15580,263,2016,60-64,asia-pi,male,0
15581,263,2016,60-64,asia-pi,female,2
15582,263,2016,60-64,hisp-lt,male,2
15583,263,2016,60-64,hisp-lt,female,4
15584,263,2016,60-64,native-am,male,3
15585,263,2016,60-64,native-am,female,2
15586,263,2016,60-64,other,male,4
15587,263,2016,60-64,other,female,3
15588,263,2016,65+,white,male,368
15589,263,2016,65+,white,female,369
15590,263,2016,65+,black,male,271
15591,263,2016,65+,black,female,402
15592,263,2016,65+,asia-pi,male,0
15593,263,2016,65+,asia-pi,female,1
15594,263,2016,65+,hisp-lt,male,3
15595,263,2016,65+,hisp-lt,female,7
15596,263,2016,65+,native-am,male,6
15597,263,2016,65+,native-am,female,2
15598,263,2016,65+,other,male,2
15599,263,2016,65+,other,female,6
15600,265,2016,18-24,white,male,18
15601,265,2016,18-24,white,female,8
15602,265,2016,18-24,black,male,43
15603,265,2016,18-24,black,female,29
15604,265,2016,18-24,asia-pi,male,0
15605,265,2016,18-24,asia-pi,female,0
15606,265,2016,18-24,hisp-lt,male,1
15607,265,2016,18-24,hisp-lt,female,1
15608,265,2016,18-24,native-am,male,0
15609,265,2016,18-24,native-am,female,1
15610,265,2016,18-24,other,male,5
15611,265,2016,18-24,other,female,2
15612,265,2016,25-29,white,male,13
15613,265,2016,25-29,white,female,10
15614,265,2016,25-29,black,male,27
15615,265,2016,25-29,black,female,30
15616,265,2016,25-29,asia-pi,male,0
15617,265,2016,25-29,asia-pi,female,6
15618,265,2016,25-29,hisp-lt,male,3
15619,265,2016,25-29,hisp-lt,female,2
15620,265,2016,25-29,native-am,male,0
15621,265,2016,25-29,native-am,female,0
15622,265,2016,25-29,other,male,0
15623,265,2016,25-29,other,female,0
15624,265,2016,30-34,white,male,12
15625,265,2016,30-34,white,female,23
15626,265,2016,30-34,black,male,23
15627,265,2016,30-34,black,female,22
15628,265,2016,30-34,asia-pi,male,1
15629,265,2016,30-34,asia-pi,female,0
15630,265,2016,30-34,hisp-lt,male,6
15631,265,2016,30-34,hisp-lt,female,1
15632,265,2016,30-34,native-am,male,0
15633,265,2016,30-34,native-am,female,0
15634,265,2016,30-34,other,male,0
15635,265,2016,30-34,other,female,0
15636,265,2016,35-39,white,male,15
15637,265,2016,35-39,white,female,12
15638,265,2016,35-39,black,male,31
15639,265,2016,35-39,black,female,18
15640,265,2016,35-39,asia-pi,male,1
15641,265,2016,35-39,asia-pi,female,0
15642,265,2016,35-39,hisp-lt,male,1
15643,265,2016,35-39,hisp-lt,female,0
15644,265,2016,35-39,native-am,male,0
15645,265,2016,35-39,native-am,female,0
15646,265,2016,35-39,other,male,0
15647,265,2016,35-39,other,female,0
15648,265,2016,40-44,white,male,15
15649,265,2016,40-44,white,female,6
15650,265,2016,40-44,black,male,29
15651,265,2016,40-44,black,female,27
15652,265,2016,40-44,asia-pi,male,1
15653,265,2016,40-44,asia-pi,female,2
15654,265,2016,40-44,hisp-lt,male,2
15655,265,2016,40-44,hisp-lt,female,1
15656,265,2016,40-44,native-am,male,0
15657,265,2016,40-44,native-am,female,0
15658,265,2016,40-44,other,male,0
15659,265,2016,40-44,other,female,2
15660,265,2016,45-49,white,male,16
15661,265,2016,45-49,white,female,14
15662,265,2016,45-49,black,male,26
15663,265,2016,45-49,black,female,20
15664,265,2016,45-49,asia-pi,male,1
15665,265,2016,45-49,asia-pi,female,0
15666,265,2016,45-49,hisp-lt,male,2
15667,265,2016,45-49,hisp-lt,female,0
15668,265,2016,45-49,native-am,male,0
15669,265,2016,45-49,native-am,female,0
15670,265,2016,45-49,other,male,1
15671,265,2016,45-49,other,female,0
15672,265,2016,50-54,white,male,17
15673,265,2016,50-54,white,female,20
15674,265,2016,50-54,black,male,40
15675,265,2016,50-54,black,female,53
15676,265,2016,50-54,asia-pi,male,0
15677,265,2016,50-54,asia-pi,female,0
15678,265,2016,50-54,hisp-lt,male,2
15679,265,2016,50-54,hisp-lt,female,0
15680,265,2016,50-54,native-am,male,0
15681,265,2016,50-54,native-am,female,0
15682,265,2016,50-54,other,male,0
15683,265,2016,50-54,other,female,1
15684,265,2016,55-59,white,male,16
15685,265,2016,55-59,white,female,22
15686,265,2016,55-59,black,male,43
15687,265,2016,55-59,black,female,43
15688,265,2016,55-59,asia-pi,male,0
15689,265,2016,55-59,asia-pi,female,0
15690,265,2016,55-59,hisp-lt,male,2
15691,265,2016,55-59,hisp-lt,female,0
15692,265,2016,55-59,native-am,male,0
15693,265,2016,55-59,native-am,female,0
15694,265,2016,55-59,other,male,1
15695,265,2016,55-59,other,female,1
15696,265,2016,60-64,white,male,25
15697,265,2016,60-64,white,female,30
15698,265,2016,60-64,black,male,41
15699,265,2016,60-64,black,female,40
15700,265,2016,60-64,asia-pi,male,0
15701,265,2016,60-64,asia-pi,female,0
15702,265,2016,60-64,hisp-lt,male,1
15703,265,2016,60-64,hisp-lt,female,0
15704,265,2016,60-64,native-am,male,0
15705,265,2016,60-64,native-am,female,0
15706,265,2016,60-64,other,male,0
15707,265,2016,60-64,other,female,1
15708,265,2016,65+,white,male,90
15709,265,2016,65+,white,female,117
15710,265,2016,65+,black,male,83
15711,265,2016,65+,black,female,102
15712,265,2016,65+,asia-pi,male,0
15713,265,2016,65+,asia-pi,female,0
15714,265,2016,65+,hisp-lt,male,0
15715,265,2016,65+,hisp-lt,female,0
15716,265,2016,65+,native-am,male,1
15717,265,2016,65+,native-am,female,1
15718,265,2016,65+,other,male,0
15719,265,2016,65+,other,female,0
15720,267,2016,18-24,white,male,605
15721,267,2016,18-24,white,female,489
15722,267,2016,18-24,black,male,746
15723,267,2016,18-24,black,female,194
15724,267,2016,18-24,asia-pi,male,10
15725,267,2016,18-24,asia-pi,female,3
15726,267,2016,18-24,hisp-lt,male,195
15727,267,2016,18-24,hisp-lt,female,145
15728,267,2016,18-24,native-am,male,6
15729,267,2016,18-24,native-am,female,5
15730,267,2016,18-24,other,male,18
15731,267,2016,18-24,other,female,13
15732,267,2016,25-29,white,male,557
15733,267,2016,25-29,white,female,421
15734,267,2016,25-29,black,male,671
15735,267,2016,25-29,black,female,168
15736,267,2016,25-29,asia-pi,male,2
15737,267,2016,25-29,asia-pi,female,5
15738,267,2016,25-29,hisp-lt,male,179
15739,267,2016,25-29,hisp-lt,female,78
15740,267,2016,25-29,native-am,male,2
15741,267,2016,25-29,native-am,female,1
15742,267,2016,25-29,other,male,4
15743,267,2016,25-29,other,female,5
15744,267,2016,30-34,white,male,549
15745,267,2016,30-34,white,female,405
15746,267,2016,30-34,black,male,605
15747,267,2016,30-34,black,female,128
15748,267,2016,30-34,asia-pi,male,3
15749,267,2016,30-34,asia-pi,female,6
15750,267,2016,30-34,hisp-lt,male,203
15751,267,2016,30-34,hisp-lt,female,82
15752,267,2016,30-34,native-am,male,1
15753,267,2016,30-34,native-am,female,0
15754,267,2016,30-34,other,male,5
15755,267,2016,30-34,other,female,10
15756,267,2016,35-39,white,male,575
15757,267,2016,35-39,white,female,422
15758,267,2016,35-39,black,male,430
15759,267,2016,35-39,black,female,148
15760,267,2016,35-39,asia-pi,male,8
15761,267,2016,35-39,asia-pi,female,5
15762,267,2016,35-39,hisp-lt,male,115
15763,267,2016,35-39,hisp-lt,female,72
15764,267,2016,35-39,native-am,male,1
15765,267,2016,35-39,native-am,female,0
15766,267,2016,35-39,other,male,3
15767,267,2016,35-39,other,female,2
15768,267,2016,40-44,white,male,559
15769,267,2016,40-44,white,female,454
15770,267,2016,40-44,black,male,433
15771,267,2016,40-44,black,female,123
15772,267,2016,40-44,asia-pi,male,4
15773,267,2016,40-44,asia-pi,female,3
15774,267,2016,40-44,hisp-lt,male,124
15775,267,2016,40-44,hisp-lt,female,85
15776,267,2016,40-44,native-am,male,1
15777,267,2016,40-44,native-am,female,2
15778,267,2016,40-44,other,male,6
15779,267,2016,40-44,other,female,6
15780,267,2016,45-49,white,male,625
15781,267,2016,45-49,white,female,447
15782,267,2016,45-49,black,male,399
15783,267,2016,45-49,black,female,151
15784,267,2016,45-49,asia-pi,male,3
15785,267,2016,45-49,asia-pi,female,4
15786,267,2016,45-49,hisp-lt,male,101
15787,267,2016,45-49,hisp-lt,female,57
15788,267,2016,45-49,native-am,male,2
15789,267,2016,45-49,native-am,female,3
15790,267,2016,45-49,other,male,2
15791,267,2016,45-49,other,female,0
15792,267,2016,50-54,white,male,593
15793,267,2016,50-54,white,female,537
15794,267,2016,50-54,black,male,330
15795,267,2016,50-54,black,female,187
15796,267,2016,50-54,asia-pi,male,3
15797,267,2016,50-54,asia-pi,female,6
15798,267,2016,50-54,hisp-lt,male,95
15799,267,2016,50-54,hisp-lt,female,43
15800,267,2016,50-54,native-am,male,4
15801,267,2016,50-54,native-am,female,1
15802,267,2016,50-54,other,male,2
15803,267,2016,50-54,other,female,6
15804,267,2016,55-59,white,male,556
15805,267,2016,55-59,white,female,517
15806,267,2016,55-59,black,male,248
15807,267,2016,55-59,black,female,172
15808,267,2016,55-59,asia-pi,male,3
15809,267,2016,55-59,asia-pi,female,3
15810,267,2016,55-59,hisp-lt,male,50
15811,267,2016,55-59,hisp-lt,female,16
15812,267,2016,55-59,native-am,male,3
15813,267,2016,55-59,native-am,female,4
15814,267,2016,55-59,other,male,2
15815,267,2016,55-59,other,female,3
15816,267,2016,60-64,white,male,480
15817,267,2016,60-64,white,female,511
15818,267,2016,60-64,black,male,165
15819,267,2016,60-64,black,female,150
15820,267,2016,60-64,asia-pi,male,5
15821,267,2016,60-64,asia-pi,female,11
15822,267,2016,60-64,hisp-lt,male,30
15823,267,2016,60-64,hisp-lt,female,30
15824,267,2016,60-64,native-am,male,4
15825,267,2016,60-64,native-am,female,2
15826,267,2016,60-64,other,male,1
15827,267,2016,60-64,other,female,1
15828,267,2016,65+,white,male,1205
15829,267,2016,65+,white,female,1504
15830,267,2016,65+,black,male,261
15831,267,2016,65+,black,female,335
15832,267,2016,65+,asia-pi,male,7
15833,267,2016,65+,asia-pi,female,14
15834,267,2016,65+,hisp-lt,male,54
15835,267,2016,65+,hisp-lt,female,46
15836,267,2016,65+,native-am,male,2
15837,267,2016,65+,native-am,female,3
15838,267,2016,65+,other,male,14
15839,267,2016,65+,other,female,14
15840,269,2016,18-24,white,male,202
15841,269,2016,18-24,white,female,185
15842,269,2016,18-24,black,male,159
15843,269,2016,18-24,black,female,144
15844,269,2016,18-24,asia-pi,male,4
15845,269,2016,18-24,asia-pi,female,0
15846,269,2016,18-24,hisp-lt,male,14
15847,269,2016,18-24,hisp-lt,female,9
15848,269,2016,18-24,native-am,male,0
15849,269,2016,18-24,native-am,female,1
15850,269,2016,18-24,other,male,2
15851,269,2016,18-24,other,female,6
15852,269,2016,25-29,white,male,134
15853,269,2016,25-29,white,female,114
15854,269,2016,25-29,black,male,112
15855,269,2016,25-29,black,female,128
15856,269,2016,25-29,asia-pi,male,1
15857,269,2016,25-29,asia-pi,female,1
15858,269,2016,25-29,hisp-lt,male,10
15859,269,2016,25-29,hisp-lt,female,10
15860,269,2016,25-29,native-am,male,0
15861,269,2016,25-29,native-am,female,0
15862,269,2016,25-29,other,male,2
15863,269,2016,25-29,other,female,0
15864,269,2016,30-34,white,male,96
15865,269,2016,30-34,white,female,109
15866,269,2016,30-34,black,male,86
15867,269,2016,30-34,black,female,75
15868,269,2016,30-34,asia-pi,male,0
15869,269,2016,30-34,asia-pi,female,3
15870,269,2016,30-34,hisp-lt,male,15
15871,269,2016,30-34,hisp-lt,female,5
15872,269,2016,30-34,native-am,male,0
15873,269,2016,30-34,native-am,female,0
15874,269,2016,30-34,other,male,0
15875,269,2016,30-34,other,female,2
15876,269,2016,35-39,white,male,115
15877,269,2016,35-39,white,female,125
15878,269,2016,35-39,black,male,83
15879,269,2016,35-39,black,female,102
15880,269,2016,35-39,asia-pi,male,2
15881,269,2016,35-39,asia-pi,female,3
15882,269,2016,35-39,hisp-lt,male,13
15883,269,2016,35-39,hisp-lt,female,3
15884,269,2016,35-39,native-am,male,1
15885,269,2016,35-39,native-am,female,1
15886,269,2016,35-39,other,male,1
15887,269,2016,35-39,other,female,2
15888,269,2016,40-44,white,male,157
15889,269,2016,40-44,white,female,141
15890,269,2016,40-44,black,male,79
15891,269,2016,40-44,black,female,100
15892,269,2016,40-44,asia-pi,male,5
15893,269,2016,40-44,asia-pi,female,2
15894,269,2016,40-44,hisp-lt,male,8
15895,269,2016,40-44,hisp-lt,female,6
15896,269,2016,40-44,native-am,male,2
15897,269,2016,40-44,native-am,female,0
15898,269,2016,40-44,other,male,1
15899,269,2016,40-44,other,female,0
15900,269,2016,45-49,white,male,148
15901,269,2016,45-49,white,female,182
15902,269,2016,45-49,black,male,92
15903,269,2016,45-49,black,female,119
15904,269,2016,45-49,asia-pi,male,1
15905,269,2016,45-49,asia-pi,female,4
15906,269,2016,45-49,hisp-lt,male,13
15907,269,2016,45-49,hisp-lt,female,3
15908,269,2016,45-49,native-am,male,0
15909,269,2016,45-49,native-am,female,1
15910,269,2016,45-49,other,male,0
15911,269,2016,45-49,other,female,2
15912,269,2016,50-54,white,male,181
15913,269,2016,50-54,white,female,182
15914,269,2016,50-54,black,male,109
15915,269,2016,50-54,black,female,113
15916,269,2016,50-54,asia-pi,male,2
15917,269,2016,50-54,asia-pi,female,2
15918,269,2016,50-54,hisp-lt,male,7
15919,269,2016,50-54,hisp-lt,female,2
15920,269,2016,50-54,native-am,male,0
15921,269,2016,50-54,native-am,female,0
15922,269,2016,50-54,other,male,1
15923,269,2016,50-54,other,female,1
15924,269,2016,55-59,white,male,201
15925,269,2016,55-59,white,female,192
15926,269,2016,55-59,black,male,99
15927,269,2016,55-59,black,female,147
15928,269,2016,55-59,asia-pi,male,1
15929,269,2016,55-59,asia-pi,female,1
15930,269,2016,55-59,hisp-lt,male,8
15931,269,2016,55-59,hisp-lt,female,5
15932,269,2016,55-59,native-am,male,1
15933,269,2016,55-59,native-am,female,0
15934,269,2016,55-59,other,male,2
15935,269,2016,55-59,other,female,3
15936,269,2016,60-64,white,male,177
15937,269,2016,60-64,white,female,170
15938,269,2016,60-64,black,male,86
15939,269,2016,60-64,black,female,151
15940,269,2016,60-64,asia-pi,male,2
15941,269,2016,60-64,asia-pi,female,0
15942,269,2016,60-64,hisp-lt,male,3
15943,269,2016,60-64,hisp-lt,female,0
15944,269,2016,60-64,native-am,male,0
15945,269,2016,60-64,native-am,female,0
15946,269,2016,60-64,other,male,4
15947,269,2016,60-64,other,female,3
15948,269,2016,65+,white,male,447
15949,269,2016,65+,white,female,569
15950,269,2016,65+,black,male,173
15951,269,2016,65+,black,female,306
15952,269,2016,65+,asia-pi,male,2
15953,269,2016,65+,asia-pi,female,10
15954,269,2016,65+,hisp-lt,male,7
15955,269,2016,65+,hisp-lt,female,6
15956,269,2016,65+,native-am,male,3
15957,269,2016,65+,native-am,female,1
15958,269,2016,65+,other,male,4
15959,269,2016,65+,other,female,6
15960,271,2016,18-24,white,male,307
15961,271,2016,18-24,white,female,230
15962,271,2016,18-24,black,male,376
15963,271,2016,18-24,black,female,207
15964,271,2016,18-24,asia-pi,male,2
15965,271,2016,18-24,asia-pi,female,1
15966,271,2016,18-24,hisp-lt,male,118
15967,271,2016,18-24,hisp-lt,female,18
15968,271,2016,18-24,native-am,male,0
15969,271,2016,18-24,native-am,female,0
15970,271,2016,18-24,other,male,6
15971,271,2016,18-24,other,female,11
15972,271,2016,25-29,white,male,212
15973,271,2016,25-29,white,female,227
15974,271,2016,25-29,black,male,304
15975,271,2016,25-29,black,female,146
15976,271,2016,25-29,asia-pi,male,16
15977,271,2016,25-29,asia-pi,female,0
15978,271,2016,25-29,hisp-lt,male,221
15979,271,2016,25-29,hisp-lt,female,19
15980,271,2016,25-29,native-am,male,0
15981,271,2016,25-29,native-am,female,3
15982,271,2016,25-29,other,male,5
15983,271,2016,25-29,other,female,3
15984,271,2016,30-34,white,male,243
15985,271,2016,30-34,white,female,184
15986,271,2016,30-34,black,male,315
15987,271,2016,30-34,black,female,124
15988,271,2016,30-34,asia-pi,male,7
15989,271,2016,30-34,asia-pi,female,6
15990,271,2016,30-34,hisp-lt,male,360
15991,271,2016,30-34,hisp-lt,female,17
15992,271,2016,30-34,native-am,male,0
15993,271,2016,30-34,native-am,female,0
15994,271,2016,30-34,other,male,2
15995,271,2016,30-34,other,female,4
15996,271,2016,35-39,white,male,242
15997,271,2016,35-39,white,female,202
15998,271,2016,35-39,black,male,276
15999,271,2016,35-39,black,female,140
16000,271,2016,35-39,asia-pi,male,14
16001,271,2016,35-39,asia-pi,female,1
16002,271,2016,35-39,hisp-lt,male,402
16003,271,2016,35-39,hisp-lt,female,16
16004,271,2016,35-39,native-am,male,1
16005,271,2016,35-39,native-am,female,0
16006,271,2016,35-39,other,male,6
16007,271,2016,35-39,other,female,4
16008,271,2016,40-44,white,male,234
16009,271,2016,40-44,white,female,221
16010,271,2016,40-44,black,male,207
16011,271,2016,40-44,black,female,135
16012,271,2016,40-44,asia-pi,male,8
16013,271,2016,40-44,asia-pi,female,1
16014,271,2016,40-44,hisp-lt,male,309
16015,271,2016,40-44,hisp-lt,female,19
16016,271,2016,40-44,native-am,male,0
16017,271,2016,40-44,native-am,female,1
16018,271,2016,40-44,other,male,2
16019,271,2016,40-44,other,female,1
16020,271,2016,45-49,white,male,296
16021,271,2016,45-49,white,female,248
16022,271,2016,45-49,black,male,215
16023,271,2016,45-49,black,female,147
16024,271,2016,45-49,asia-pi,male,5
16025,271,2016,45-49,asia-pi,female,3
16026,271,2016,45-49,hisp-lt,male,222
16027,271,2016,45-49,hisp-lt,female,15
16028,271,2016,45-49,native-am,male,2
16029,271,2016,45-49,native-am,female,1
16030,271,2016,45-49,other,male,3
16031,271,2016,45-49,other,female,1
16032,271,2016,50-54,white,male,274
16033,271,2016,50-54,white,female,297
16034,271,2016,50-54,black,male,199
16035,271,2016,50-54,black,female,154
16036,271,2016,50-54,asia-pi,male,4
16037,271,2016,50-54,asia-pi,female,2
16038,271,2016,50-54,hisp-lt,male,155
16039,271,2016,50-54,hisp-lt,female,7
16040,271,2016,50-54,native-am,male,0
16041,271,2016,50-54,native-am,female,0
16042,271,2016,50-54,other,male,2
16043,271,2016,50-54,other,female,1
16044,271,2016,55-59,white,male,329
16045,271,2016,55-59,white,female,311
16046,271,2016,55-59,black,male,196
16047,271,2016,55-59,black,female,183
16048,271,2016,55-59,asia-pi,male,4
16049,271,2016,55-59,asia-pi,female,1
16050,271,2016,55-59,hisp-lt,male,80
16051,271,2016,55-59,hisp-lt,female,5
16052,271,2016,55-59,native-am,male,3
16053,271,2016,55-59,native-am,female,1
16054,271,2016,55-59,other,male,3
16055,271,2016,55-59,other,female,2
16056,271,2016,60-64,white,male,309
16057,271,2016,60-64,white,female,277
16058,271,2016,60-64,black,male,191
16059,271,2016,60-64,black,female,178
16060,271,2016,60-64,asia-pi,male,2
16061,271,2016,60-64,asia-pi,female,3
16062,271,2016,60-64,hisp-lt,male,39
16063,271,2016,60-64,hisp-lt,female,4
16064,271,2016,60-64,native-am,male,0
16065,271,2016,60-64,native-am,female,0
16066,271,2016,60-64,other,male,4
16067,271,2016,60-64,other,female,0
16068,271,2016,65+,white,male,837
16069,271,2016,65+,white,female,1063
16070,271,2016,65+,black,male,316
16071,271,2016,65+,black,female,457
16072,271,2016,65+,asia-pi,male,1
16073,271,2016,65+,asia-pi,female,0
16074,271,2016,65+,hisp-lt,male,31
16075,271,2016,65+,hisp-lt,female,15
16076,271,2016,65+,native-am,male,2
16077,271,2016,65+,native-am,female,0
16078,271,2016,65+,other,male,2
16079,271,2016,65+,other,female,8
16080,273,2016,18-24,white,male,100
16081,273,2016,18-24,white,female,85
16082,273,2016,18-24,black,male,281
16083,273,2016,18-24,black,female,269
16084,273,2016,18-24,asia-pi,male,0
16085,273,2016,18-24,asia-pi,female,1
16086,273,2016,18-24,hisp-lt,male,10
16087,273,2016,18-24,hisp-lt,female,8
16088,273,2016,18-24,native-am,male,1
16089,273,2016,18-24,native-am,female,3
16090,273,2016,18-24,other,male,4
16091,273,2016,18-24,other,female,2
16092,273,2016,25-29,white,male,91
16093,273,2016,25-29,white,female,87
16094,273,2016,25-29,black,male,192
16095,273,2016,25-29,black,female,200
16096,273,2016,25-29,asia-pi,male,0
16097,273,2016,25-29,asia-pi,female,1
16098,273,2016,25-29,hisp-lt,male,26
16099,273,2016,25-29,hisp-lt,female,13
16100,273,2016,25-29,native-am,male,2
16101,273,2016,25-29,native-am,female,0
16102,273,2016,25-29,other,male,1
16103,273,2016,25-29,other,female,4
16104,273,2016,30-34,white,male,68
16105,273,2016,30-34,white,female,69
16106,273,2016,30-34,black,male,173
16107,273,2016,30-34,black,female,166
16108,273,2016,30-34,asia-pi,male,2
16109,273,2016,30-34,asia-pi,female,2
16110,273,2016,30-34,hisp-lt,male,13
16111,273,2016,30-34,hisp-lt,female,8
16112,273,2016,30-34,native-am,male,0
16113,273,2016,30-34,native-am,female,1
16114,273,2016,30-34,other,male,3
16115,273,2016,30-34,other,female,6
16116,273,2016,35-39,white,male,74
16117,273,2016,35-39,white,female,72
16118,273,2016,35-39,black,male,147
16119,273,2016,35-39,black,female,169
16120,273,2016,35-39,asia-pi,male,1
16121,273,2016,35-39,asia-pi,female,3
16122,273,2016,35-39,hisp-lt,male,8
16123,273,2016,35-39,hisp-lt,female,12
16124,273,2016,35-39,native-am,male,0
16125,273,2016,35-39,native-am,female,0
16126,273,2016,35-39,other,male,1
16127,273,2016,35-39,other,female,1
16128,273,2016,40-44,white,male,82
16129,273,2016,40-44,white,female,58
16130,273,2016,40-44,black,male,124
16131,273,2016,40-44,black,female,130
16132,273,2016,40-44,asia-pi,male,0
16133,273,2016,40-44,asia-pi,female,1
16134,273,2016,40-44,hisp-lt,male,8
16135,273,2016,40-44,hisp-lt,female,2
16136,273,2016,40-44,native-am,male,0
16137,273,2016,40-44,native-am,female,0
16138,273,2016,40-44,other,male,1
16139,273,2016,40-44,other,female,2
16140,273,2016,45-49,white,male,89
16141,273,2016,45-49,white,female,97
16142,273,2016,45-49,black,male,113
16143,273,2016,45-49,black,female,161
16144,273,2016,45-49,asia-pi,male,2
16145,273,2016,45-49,asia-pi,female,0
16146,273,2016,45-49,hisp-lt,male,3
16147,273,2016,45-49,hisp-lt,female,6
16148,273,2016,45-49,native-am,male,0
16149,273,2016,45-49,native-am,female,0
16150,273,2016,45-49,other,male,1
16151,273,2016,45-49,other,female,1
16152,273,2016,50-54,white,male,119
16153,273,2016,50-54,white,female,112
16154,273,2016,50-54,black,male,167
16155,273,2016,50-54,black,female,214
16156,273,2016,50-54,asia-pi,male,0
16157,273,2016,50-54,asia-pi,female,0
16158,273,2016,50-54,hisp-lt,male,8
16159,273,2016,50-54,hisp-lt,female,7
16160,273,2016,50-54,native-am,male,2
16161,273,2016,50-54,native-am,female,1
16162,273,2016,50-54,other,male,1
16163,273,2016,50-54,other,female,2
16164,273,2016,55-59,white,male,122
16165,273,2016,55-59,white,female,133
16166,273,2016,55-59,black,male,154
16167,273,2016,55-59,black,female,218
16168,273,2016,55-59,asia-pi,male,0
16169,273,2016,55-59,asia-pi,female,0
16170,273,2016,55-59,hisp-lt,male,3
16171,273,2016,55-59,hisp-lt,female,3
16172,273,2016,55-59,native-am,male,0
16173,273,2016,55-59,native-am,female,1
16174,273,2016,55-59,other,male,3
16175,273,2016,55-59,other,female,1
16176,273,2016,60-64,white,male,160
16177,273,2016,60-64,white,female,147
16178,273,2016,60-64,black,male,136
16179,273,2016,60-64,black,female,198
16180,273,2016,60-64,asia-pi,male,0
16181,273,2016,60-64,asia-pi,female,3
16182,273,2016,60-64,hisp-lt,male,6
16183,273,2016,60-64,hisp-lt,female,4
16184,273,2016,60-64,native-am,male,0
16185,273,2016,60-64,native-am,female,0
